ONS code,New constituency name,Total population,Number of households,Aged 15 years and under,Aged 16 to 24 years,Aged 25 to 34 years,Aged 35 to 49 years,Aged 50 to 64 years,Aged 65 years and over,United Kingdom,Ireland,Other Europe,Africa,Middle East and Asia,Americas and the Caribbean,Australasia and others,White British,Other White,Asian / Asian British,Black / Black British,Mixed / Multiple ethnic groups,Other ethnic groups,No religion,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other religion,Not answered,Owned outright,Owned with a mortgage or loan,Private rented,Social rented,Other tenure,Cluster
E14001174,Clacton,98190.0,45395.0,0.15047510413590118,0.07961176913910926,0.09477640061514019,0.1377954760716577,0.21712208088482415,0.3202191691533675,0.9488848151542927,0.00713921987982483,0.02063346572970771,0.006762399429677156,0.011100926774620634,0.003880232202871983,0.0015989408290049904,0.9335675730726143,0.02736531214991343,0.012954476015887565,0.006222629595681841,0.01634586006721662,0.0035441490986862206,0.4193485965698456,0.504481199331894,0.0029331486536032917,0.002057277875096753,0.0016702652055240966,0.004644152034871878,0.00028516723021143115,0.00449138387583004,0.060088809223122985,0.49375481881264455,0.2226456658222271,0.20235708778499834,0.07632999228989977,0.004912435290230202,999
E14001175,Clapham and Brixton Hill,104988.0,44711.0,0.138653941402827,0.12853849963805386,0.304825313369147,0.20209928753762335,0.15034099135139253,0.0755419667009563,0.6301386825160971,0.015992303882348458,0.12334743018249705,0.08287613822532099,0.040337943384005794,0.08705756848401722,0.020249933325713416,0.414553767025431,0.17212115439565673,0.056919706638727495,0.22880274311839222,0.0746071054386132,0.05299552338317935,0.3979502419324113,0.4325160970777613,0.007048424581856974,0.006896026212519526,0.0045243265897054906,0.06886501314435936,0.0015049338972073,0.007248447441612375,0.07344648912256639,0.11039788866274519,0.2073315291538995,0.32759276240746127,0.3374113752767775,0.01726644449911655,999
W07000094,Clwyd East,96116.0,42461.0,0.16456157143451663,0.08685338549252986,0.09995214116276166,0.1627824711806567,0.2299409047401057,0.25590952598942945,0.9597981584560162,0.0034645996982781042,0.018092909535452322,0.004858762940227852,0.009301357748530406,0.002871560110284555,0.001612651511210529,0.9574151528393366,0.020839836028050025,0.008802047568512392,0.0015502424204590383,0.008791643256965687,0.0026010778866762388,0.402784135835865,0.5171979691206459,0.0031628448957509675,0.0015918265429272962,0.0004785883723833701,0.004504973157434766,0.00011444504556993633,0.0037246660285488366,0.06644055100087394,0.43774286992769834,0.2868514636960976,0.14775912013376982,0.12164103530298391,0.006005510939450319,2
W07000095,Clwyd North,99977.0,44597.0,0.1777008712003761,0.08845034357902318,0.10952519079388259,0.16232733528711604,0.21046840773377876,0.25152785140582334,0.9482175722173322,0.005261262703048731,0.018054333039929583,0.0053212771065055614,0.01836440745778987,0.0033207969912779065,0.001460350484116188,0.9363953709353151,0.02285525670904308,0.021224881722796244,0.0030707062624403614,0.012172799743941106,0.004280984626464087,0.4259551910382076,0.4862872574514903,0.003250650130026005,0.002870574114822965,0.0005401080216043208,0.009541908381676335,0.0005801160232046409,0.005611122224444889,0.0653630726145229,0.3856761665582887,0.25806668609996186,0.20851178330380968,0.1402336480032289,0.007511716034710855,2
E14001176,Colchester,114325.0,47251.0,0.20138202492893068,0.12453968948174066,0.15578394926743933,0.20874699322108026,0.16626284714629347,0.14328449595451564,0.815251524190233,0.00541448352475005,0.07973898515609283,0.028480708168959878,0.05728506074893066,0.011170105752998084,0.002659132458035566,0.7567853612882346,0.07857286555231922,0.06806791046734367,0.04305194748397142,0.034235132558363295,0.01928678264976777,0.45698666083533784,0.4176776732998032,0.008449595451563525,0.01828996282527881,0.0015744587797944457,0.027456811720970916,0.0011108681390771921,0.006875136671769079,0.06157883227640499,0.26757105669721276,0.3040782205667605,0.26634356944826565,0.1555734270174176,0.006433726270343484,7
E14001177,Colne Valley,93050.0,40854.0,0.18227834497581946,0.08594304137560452,0.1155292853304675,0.19158516926383665,0.22122514777001612,0.2034390112842558,0.9447722216848825,0.004696349313817154,0.015615092798572826,0.007941881333892167,0.020719820313591472,0.004825310851038678,0.0014293237042052208,0.8829768941429339,0.023782912412681354,0.04412681354110693,0.012993014508328855,0.02849005910800645,0.007630306286942504,0.4462510612231739,0.4445316110173772,0.0024502165432602925,0.0031809828807238885,0.0004835953703803209,0.03649533061803489,0.0056741856791290984,0.0042771323869192825,0.05665588428100115,0.3901943506143829,0.34153326479659274,0.17440152739021883,0.08794732461937632,0.0059235325794291865,6
E14001178,Congleton,89872.0,39841.0,0.17212257432793307,0.07649768559729393,0.11106907601922734,0.1805790457539612,0.21551762506676161,0.24421399323482285,0.9572507872219688,0.003861003861003861,0.016845993791238748,0.0066093264940527184,0.009747087556885827,0.003994525608358461,0.0016912754664916048,0.9445550944110022,0.023399686223893715,0.012005830449634484,0.0033380436838650095,0.013196399363546338,0.00350494586805826,0.38135348050560797,0.5518849029731173,0.0029263841908492077,0.0020362293038988784,0.0009235356952109667,0.004395139754317251,0.0008567740786896921,0.003504984867366922,0.05211856863094178,0.4244622373936397,0.33962500941241436,0.11490675434853542,0.10649833086518913,0.01450766798022138,6
E14001179,Corby and East Northamptonshire,116591.0,47039.0,0.2000891991800537,0.09204669234002041,0.13390169221136775,0.19886271045431544,0.20261079138541765,0.17248891442882505,0.8326200135516464,0.005695122265011879,0.11840536576579667,0.01862922524037018,0.013397260508958668,0.010017925911948607,0.0012350867562676364,0.810498327472339,0.12115961917831718,0.01809760699888498,0.024907796552019898,0.017274208765760357,0.008062441032678617,0.42291429012530984,0.5006132548824523,0.0024787505038982426,0.004408573560566425,0.0009005840931118182,0.006441320513590243,0.0028475611325059396,0.004357111612388606,0.05503855357617655,0.30602266204638706,0.33854886370883736,0.17978698526754394,0.16465060906907034,0.010990879908161314,0
E14001180,Coventry East,118282.0,46380.0,0.2291303833212154,0.11021119020645576,0.1485855836052823,0.20591467848024214,0.16983141982719263,0.13632674455961177,0.6942645542009773,0.009020814663262372,0.11022809894996703,0.06563128793899325,0.11173297712247003,0.008073925026631271,0.00104834209769872,0.5044511890973343,0.1071413474463786,0.20642019563250846,0.10720052754833746,0.03577014448399178,0.039016595791449324,0.26820030266906775,0.4441288118970925,0.002367244105139456,0.037436274634133966,0.0007693543341703232,0.1343326485234315,0.05479324659074577,0.005191028144841521,0.05278108910137723,0.2704398447606727,0.25821474773609315,0.23572660629581715,0.2261750754635619,0.00944372574385511,7
E14001181,Coventry North West,107290.0,44299.0,0.19420081833518188,0.1143245938615541,0.14699275801325368,0.19681054328881267,0.18012694447810162,0.16754434202309607,0.7847982104576382,0.014782365551309535,0.0829620654301426,0.03593065523347935,0.07193587473203467,0.008509646751794202,0.001081181843601454,0.6543663258363083,0.095314436977453,0.13007167690400515,0.057993978767231814,0.031215338298209477,0.03103824321679234,0.32168588232004547,0.470132629950322,0.0027774929863641873,0.029359405728346274,0.0005033040982002218,0.07289521022266546,0.04108452712715885,0.005042361428265185,0.05651918613863232,0.32899162509311725,0.30280593241382425,0.23716110973159665,0.12232781778369715,0.008713514977764736,0
E14001182,Coventry South,119752.0,43462.0,0.17129567773398358,0.2317456075890173,0.13932126394548733,0.17228104749816286,0.1499766183445788,0.13537978488877012,0.6903344328003006,0.010137363784393135,0.0990939835497474,0.06044006513297984,0.12906350465533797,0.009753246211014154,0.00117740386622688,0.5095196739929188,0.10404001603313515,0.21332420335359745,0.09868728705992384,0.034663304161934666,0.039765515398490214,0.3014772812680067,0.4058640299965761,0.005653586311139319,0.051324876614863006,0.0009520071484045529,0.10093781055057746,0.053512822868213815,0.00628825774340902,0.07398932749880999,0.30281625327872624,0.26216004785789887,0.27048916294694214,0.15777000598223737,0.0067645299341953895,4
E14001183,Cramlington and Killingworth,96557.0,44055.0,0.1742908333937467,0.0841471876715308,0.1263088124113218,0.1941029650879791,0.20571268784241434,0.21543751359300725,0.9621052849612146,0.001905610157730667,0.013763890758826393,0.005530412088196609,0.01261431071802148,0.0028377020827076234,0.0012427892333026088,0.9497291755129095,0.0145613471835289,0.017419762420124902,0.0038630032001822755,0.010936545253062958,0.003490166430191493,0.45143182642017504,0.4818393661643623,0.0020610015017347625,0.003707731344829372,0.0005696235306302108,0.006731914452902491,0.0017399409662886439,0.0036145202216353372,0.04830407539744187,0.3333787311315401,0.34025649755986836,0.11882873680626489,0.19877425944841676,0.008761775053909885,6
E14001184,Crawley,118493.0,45502.0,0.21034153916265097,0.09854590566531356,0.1571147662731132,0.22444363802081135,0.17660114943498773,0.13295300144312322,0.7320455044137256,0.005080426013131466,0.10994649518119061,0.05422215470825527,0.08409708508447686,0.01217783178895134,0.0024305028102688743,0.6175671342008878,0.11614090164902864,0.1538896484210171,0.04498961972758114,0.040845950005907475,0.026566745995577835,0.3506958216941085,0.42616019511701114,0.00446439874085389,0.05139544108090773,0.0008101744406842598,0.09722937219920164,0.007181858843982345,0.005350527035352299,0.05671221084789819,0.24042899213221397,0.31697507801854863,0.1981231594215639,0.22926464770779306,0.015208122719880444,3
E14001185,Crewe and Nantwich,109504.0,47588.0,0.18145455873758037,0.0912843366452367,0.1426614552893045,0.19605676504967856,0.19970959964932788,0.188833284628872,0.8642058737580363,0.0037624196376388076,0.08753104909409702,0.009780464640561076,0.028574298655756867,0.004666496201052016,0.0014793980128579777,0.8399236557568673,0.08911090005844535,0.029752337814143777,0.009013369374634716,0.019880552308591468,0.012319184687317358,0.3809780375325328,0.5365508424272865,0.003269257111547418,0.0051504497511529156,0.0007214282452856034,0.012656956303365142,0.0006118442080270308,0.003725857266791471,0.05633532715401123,0.34813398335714885,0.30394217029503234,0.20118517273262168,0.1358745902328318,0.010864083382365303,0
E14001186,Croydon East,109851.0,42666.0,0.20483199970869634,0.10533358822404894,0.13754085078879574,0.204476973354817,0.1975767175537774,0.15023987036986464,0.7136875068273677,0.008220150748279503,0.08265666533153698,0.08037177293085242,0.07302552525215744,0.03906164657903361,0.002976732330772312,0.4610426850916241,0.09128728914620714,0.12520596080144925,0.21592884907738663,0.07524738054273516,0.03128783534059772,0.291203539339651,0.5035001957196567,0.004788304157449636,0.04310384065688979,0.001556654013163285,0.07938935467132753,0.003377301981775314,0.006536126207317184,0.06654468325276966,0.2742464726011344,0.30555946186659166,0.19500304692260817,0.21354239909998593,0.011648619509679839,0
E14001187,Croydon South,101039.0,39671.0,0.19758902591104338,0.0852352580217344,0.133454739800867,0.21951147093172865,0.1886913834398939,0.17551812189473268,0.7421490711507438,0.00953097318857075,0.07092310889854413,0.05821514464711646,0.08775819238115976,0.027632894228961095,0.0037906155049040467,0.5366541632438959,0.09167747107552529,0.16407525806866655,0.11088787497896851,0.06913172141450331,0.027573511218440403,0.2988054117716921,0.4814477577964944,0.0064133651362345235,0.06828056493037342,0.001959639347182771,0.06600421619374697,0.0046120804837735925,0.007511950830867289,0.06496501350963489,0.3178140203171082,0.3758160873181921,0.19250838143732196,0.09830858813743036,0.015552922789947316,5
E14001188,Croydon West,122503.0,48176.0,0.21777425858958557,0.10833204084797923,0.1780691085116283,0.22878623380651902,0.173914108225921,0.0931242500183669,0.545934693877551,0.006024489795918368,0.1273795918367347,0.1093061224489796,0.1399265306122449,0.06906938775510205,0.002359183673469388,0.20846020097467,0.12451123645951527,0.2312351534248141,0.3056170052978294,0.08047966172257005,0.04969674212060113,0.20242769564826985,0.481065769817882,0.006963094781352293,0.07753279511522167,0.0014775148363713542,0.14336791752038724,0.004228467874256141,0.00929773148412692,0.07363901292213251,0.15333361009631352,0.24331617402856193,0.36273248090335436,0.2192377947525739,0.02137994021919628,3
E14001189,Dagenham and Rainham,119204.0,42588.0,0.23577822333705253,0.10826251457621999,0.14413469685657,0.21305190392698048,0.17289284485868406,0.12587981644449292,0.6831654096861604,0.006543569265358512,0.12147549097742469,0.08354795681244284,0.09133312639994631,0.013254922358033909,0.000679524500633384,0.46610681387271596,0.11400359066427289,0.17644591352203895,0.17536368059866778,0.03946374939176832,0.028616251950536083,0.24602981518611422,0.49724415063632016,0.0034647360340936736,0.02694608266709172,0.0015855571681445625,0.1463494433771529,0.018347161517101366,0.004681168782141089,0.055351884631840334,0.24701793932563162,0.3183056259979337,0.1941626749319057,0.22764628533859302,0.012867474405935945,7
E14001190,Darlington,97349.0,44411.0,0.18420322756268684,0.09407389906419172,0.1271507668286269,0.1872130170828668,0.2076446599348735,0.19971442952675425,0.9176673617602646,0.0019003790485777974,0.04388334754337487,0.0076836947477632025,0.023533883244820183,0.00402674911914863,0.0013045845360507042,0.8978828750166925,0.04308210664721774,0.02908093560283105,0.006779730659791061,0.013908720171753177,0.00926563190171445,0.40143608497349714,0.5145354809549246,0.003297448329703743,0.004447959896453959,0.00033899001520318854,0.01852118173973785,0.004283601101203928,0.003924066236594486,0.049215186752681106,0.3216320281011461,0.28776654432460425,0.21424872216342797,0.17198441827475175,0.0043682871360698925,6
E14001191,Dartford,108841.0,42525.0,0.2259718304682978,0.0888360084894479,0.1554469363567038,0.22682628788783638,0.1711671153333762,0.1317518214643379,0.7938460690364844,0.005402375942889169,0.06741025900166298,0.05948126165691238,0.06266021076616349,0.009784915610845178,0.0014149079850424013,0.6585937284662948,0.0745491129261951,0.10333422147903823,0.11047307540357035,0.03189055594858555,0.02115930577631591,0.3626207035951526,0.4784594040848577,0.006220082505673414,0.040067621576428,0.0007717679918413098,0.03653953932801059,0.017916042667744693,0.003913966244338071,0.05349087200595364,0.2601998824221046,0.38673721340388006,0.18753674309229865,0.13972957084068194,0.025796590241034686,3
E14001192,Daventry,105381.0,43684.0,0.17693891688254998,0.0853094960192065,0.12006908266195994,0.1881553600743967,0.22135868894772304,0.20816845541416384,0.9084646042892389,0.004659328145758208,0.0522300246726134,0.013133421901689125,0.013408616435756311,0.005665211615107231,0.0024387929398367813,0.8834693490225849,0.0592901878914405,0.02061112165496299,0.012953122034541659,0.019197191117859176,0.0044790282786107425,0.4104306238257008,0.5066140327570173,0.003757757491791767,0.005219107627488565,0.0010153536657114119,0.008255679338027367,0.002666489533316885,0.0047541325843123115,0.05728682317663358,0.37276806153282666,0.3474498672282758,0.13769343466715503,0.12743796355645087,0.01465067301529164,6
E14001193,Derby North,103235.0,43262.0,0.1819520322368166,0.13482699833391454,0.14263435235770466,0.1919388585377194,0.17961757526444264,0.16903018326940214,0.8441323194652977,0.004959558289339856,0.06217852472514167,0.022395505400300286,0.05743207245604688,0.0081077154065966,0.0007943042572770863,0.7343149125780986,0.067612728241391,0.10969148060250884,0.03420351624933404,0.03358357146316656,0.02059379086550104,0.4154889330169032,0.4068678258342616,0.003690608805153291,0.013755024943091006,0.0005037051387610791,0.05973749212960721,0.030406354434058216,0.005656996173778273,0.0638930595243861,0.3097175350191854,0.2728260367065785,0.21746567426378807,0.18965836068605244,0.010332393324395544,0
